,50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
1639,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d6ef396-a634-426a-8c9d-c1059393e945,2464,,,"[99.4, 77.5]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,134,Manchester United,39,['b12c46ff-785f-4807-9b54-26ff4290cf19'],2,,,,,,,,,,,,,,,,Manchester United,39,00:20:02.028,Ball Receipt*,
1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2c4dde7-922b-4d9f-9ce8-8b4af29450ad,2473,,,"[47.6, 61.8]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,134,Manchester United,39,['a4ece788-0a75-4084-ae5f-51869c7aac54'],11,,,,,,,,,,,,,,,,Manchester United,39,00:20:11.239,Ball Receipt*,
1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e345dba0-2bb0-4a3c-b6f7-0afd42443057,2476,,,"[58.0, 47.4]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Left Defensive Midfield,134,Manchester United,39,['098d8eaf-dad4-47f9-b0a8-ea3d670b2cf0'],23,,,,,,,,,,,,,,,,Manchester United,39,00:20:23.164,Ball Receipt*,
1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f78cf4d8-60d6-4812-81a0-675b165554f9,2479,,,"[81.7, 57.8]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,134,Manchester United,39,['3dedf973-03c0-4238-ab15-b3e34d6dc86a'],24,,,,,,,,,,,,,,,,Manchester United,39,00:20:24.868,Ball Receipt*,
1643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6993b806-779f-4e4d-b0b7-194018a9d6de,2482,,,"[91.8, 79.0]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Martial,20039.0,Center Forward,134,Manchester United,39,['f9f56b31-0264-409b-aae3-b60d88d13440'],27,,,,,,,,,,,,,,,,Manchester United,39,00:20:27.759,Ball Receipt*,
1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fcfa68e-2117-41fd-9da5-80d1d7360740,2485,,,"[88.8, 74.8]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,134,Manchester United,39,['ad641cbd-d161-472d-ba8f-c6aa897c7707'],29,,,,,,,,,,,,,,,,Manchester United,39,00:20:29.329,Ball Receipt*,
1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b445d77-e8aa-4463-8262-38e3bcf6f350,2487,,,"[92.3, 76.4]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Martial,20039.0,Center Forward,134,Manchester United,39,['e3310606-f22b-4ad8-b880-e7c8e76bbe15'],30,,,,,,,,,,,,,,,,Manchester United,39,00:20:30.103,Ball Receipt*,
1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aa0ad9e-e16c-4b21-b0d6-03d7163746f8,2489,,,"[88.8, 74.8]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,134,Manchester United,39,['78dd4e19-ccbf-4562-9185-9ecbaf529153'],30,,,,,,,,,,,,,,,,Manchester United,39,00:20:30.881,Ball Receipt*,
1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5443296e-9136-488d-a7bd-7fa10f9d0ddc,2491,,,"[92.0, 77.1]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Martial,20039.0,Center Forward,134,Manchester United,39,['a7de8c8d-275f-429c-81f8-df720d2fe2d2'],31,,,,,,,,,,,,,,,,Manchester United,39,00:20:31.711,Ball Receipt*,
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2951bd89-8b99-4abe-baf1-84673e3d9549,2494,,,"[85.8, 73.4]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,134,Manchester United,39,['27cef1a5-224d-48a8-b322-2b693e9b882b'],33,,,,,,,,,,,,,,,,Manchester United,39,00:20:33.697,Ball Receipt*,
1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965e9d53-35a4-4ebd-86e8-693e85ffffcd,2497,,,"[79.5, 48.8]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,134,Manchester United,39,['0bfdcd64-fe23-4e99-9b65-2c5b9e63e037'],36,,,,,,,,,,,,,,,,Manchester United,39,00:20:36.402,Ball Receipt*,
1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc51f80e-9469-4eaa-93ed-65ee59fd0ee7,2500,,,"[95.0, 56.4]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Martial,20039.0,Center Forward,134,Manchester United,39,['bf59900c-8c49-474f-b129-149942caa1ff'],37,,,,,,,,,,,,,,,,Manchester United,39,00:20:37.494,Ball Receipt*,
1651,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,29040084-5cae-4c99-a772-b4da01c88738,2503,,,"[91.8, 33.9]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,134,Manchester United,39,['bd8726e0-b0a2-4689-8c10-d541f19013df'],40,,,,,,,,,,,,,,,,Manchester United,39,00:20:40.117,Ball Receipt*,
1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f8a013d-bcf0-4ab5-a79b-a9899f528f64,2508,,,"[36.2, 46.5]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lee Cattermole,10783.0,Center Defensive Midfield,135,Sunderland,41,['378767b5-062b-4571-b79e-9b36c88010ac'],42,,,,,,,,,,,,,,,,Sunderland,41,00:20:42.838,Ball Receipt*,
1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257473bc-3b71-428b-b3ec-1052d1f72d7f,2512,,,"[39.2, 64.3]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Billy Jones,10503.0,Right Back,135,Sunderland,41,['f0719408-335f-44be-b47e-a40eff8ac7b9'],48,,,,,,,,,,,,,,,,Sunderland,41,00:20:48.305,Ball Receipt*,
1654,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b7f9ed2-7824-44cf-93cf-d02cb946d979,2515,,,"[63.5, 55.7]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Fletcher,9554.0,Center Forward,135,Sunderland,41,['fc36522d-8a04-4a8f-ac20-8bcc63adec50'],50,,,,,,,,,,,,,,,,Sunderland,41,00:20:50.000,Ball Receipt*,
1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db68ffc4-1925-4a01-858d-7e73cd39d6ca,2519,,,"[63.6, 57.2]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,136,Manchester United,39,['686434e2-f37a-45f3-a24d-c99532b2e0d5'],53,,,,,,,,,,,,,,,,Manchester United,39,00:20:53.039,Ball Receipt*,
1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bb5b4a4-a578-4f87-901f-aab656003724,2522,,,"[71.5, 33.4]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,136,Manchester United,39,['a1162277-f31c-4ba0-8644-304171566052'],1,,,,,,,,,,,,,,,,Manchester United,39,00:21:01.860,Ball Receipt*,
1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8552ccf-29f0-465a-8f89-4d4fdde8ad19,2525,,,"[87.1, 36.7]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,136,Manchester United,39,['53bd7762-32cb-4285-80c9-c0f58f84b196'],3,,,,,,,,,,,,,,,,Manchester United,39,00:21:03.314,Ball Receipt*,
1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce56d38f-2440-4997-9936-3552db9202f7,2530,,,"[102.0, 25.9]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Martial,20039.0,Center Forward,136,Manchester United,39,"['5088842d-7757-490b-ba4e-01921b3b03f6', 'f02dfdea-f6ae-436e-8b3c-4d872ebc9462']",6,,,,,,,,,,,,,,,,Manchester United,39,00:21:06.994,Ball Receipt*,True
1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e9f96b9-3859-4533-9045-126b88348651,2533,,,"[92.0, 25.6]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,136,Manchester United,39,['ed7ade41-daed-4416-8273-2173fdfde310'],8,,,,,,,,,,,,,,,,Manchester United,39,00:21:08.813,Ball Receipt*,
1660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cfe779d-c2ff-433c-8276-e73d63c5bc9c,2535,,,"[102.1, 8.2]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Wing,136,Manchester United,39,['c74d4e12-f8df-48d4-a9ab-f7c962512509'],10,,,,,,,,,,,,,,,,Manchester United,39,00:21:10.642,Ball Receipt*,
1661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5424f292-ba65-4133-a849-39596f3a0762,2543,,,"[35.7, 67.8]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremain Lens,16457.0,Right Midfield,137,Sunderland,41,['25f1f0ca-7bf6-4511-8969-92ae24ed6eab'],19,,,,,,,,,,,,,,,,Sunderland,41,00:21:19.268,Ball Receipt*,
1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413db1ec-01af-4b96-bbc0-75efd3305139,2546,,,"[89.5, 54.2]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Fletcher,9554.0,Center Forward,137,Sunderland,41,['46b87184-6aae-45eb-8654-a4d957aec68c'],25,,,,,,,,,,,,,,,,Sunderland,41,00:21:25.548,Ball Receipt*,
1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f710a92-1d4e-4829-94e4-327b60eb70bd,2553,,,"[28.2, 22.9]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,138,Manchester United,39,['811336f3-2662-40d0-b658-958779d05f02'],38,,,,,,,,,,,,,,,,Manchester United,39,00:21:38.825,Ball Receipt*,
1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d8d2963-95b8-42c6-a0d8-cc232a13fcb9,2556,,,"[43.7, 17.5]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,138,Manchester United,39,['b5ab02d2-b121-49a9-9024-5263d93cca71'],40,,,,,,,,,,,,,,,,Manchester United,39,00:21:40.941,Ball Receipt*,
1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10f0dedb-e8a7-48c2-96d0-f693bae208c7,2558,,,"[38.0, 24.4]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,138,Manchester United,39,['a71b758e-3425-4b19-8659-46eaa95363db'],41,,,,,,,,,,,,,,,,Manchester United,39,00:21:41.919,Ball Receipt*,
1666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b2e2496-2c2a-4411-956e-91fb3843e6aa,2561,,,"[71.2, 34.2]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Martial,20039.0,Center Forward,138,Manchester United,39,['835f0976-ab7a-428c-a0a1-8932af477894'],43,,,,,,,,,,,,,,,,Manchester United,39,00:21:43.987,Ball Receipt*,
1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed175b95-5360-4ed1-ad00-25aa53bf6867,2564,,,"[99.0, 44.8]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Wing,138,Manchester United,39,['4cbc3ae8-4a81-4f90-9941-c9699781c243'],47,,,,,,,,,,,,,,,,Manchester United,39,00:21:47.901,Ball Receipt*,
1668,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f43cd393-f48a-4cbc-894d-417e1b826790,2572,,,"[83.2, 68.6]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Fletcher,9554.0,Center Forward,140,Sunderland,41,['d649024a-6f8f-4018-996c-9495f4aba7bd'],5,,,,,,,,,,,,,,,,Sunderland,41,00:23:05.211,Ball Receipt*,
1669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5547e8d-e7f6-4371-baab-edd0faa0c236,2574,,,"[46.8, 7.5]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Memphis Depay,2988.0,Left Wing,141,Manchester United,39,['770594d7-ef45-4b51-ba4b-7645fd7ce32e'],6,,,,,,,,,,,,,,,,Manchester United,39,00:23:06.311,Ball Receipt*,
1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664a242a-0cfa-48f7-b9a5-43ecda475c6e,2578,,,"[27.1, 24.0]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Chris Smalling,10958.0,Right Center Back,141,Manchester United,39,['6cb125c9-897f-4446-9a33-b208f3b43bbb'],9,,,,,,,,,,,,,,,,Manchester United,39,00:23:09.679,Ball Receipt*,
1671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163e4fb0-dc8a-4c2d-9600-97e3b83f1b66,2581,,,"[37.7, 39.9]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Morgan Schneiderlin,3600.0,Left Defensive Midfield,141,Manchester United,39,['6fc6c382-8655-4338-b66f-f78a48d6633c'],15,,,,,,,,,,,,,,,,Manchester United,39,00:23:15.939,Ball Receipt*,
1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e45d2552-3bfa-4d42-b153-9a90626628ac,2584,,,"[54.2, 79.4]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luis Antonio Valencia Mosquera,3267.0,Right Back,141,Manchester United,39,['80d0b5f2-b82c-4bb3-b6af-909546e766d1'],20,,,,,,,,,,,,,,,,Manchester United,39,00:23:20.006,Ball Receipt*,
1673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56691028-d358-4b57-9860-0e708ef30768,2588,,,"[91.8, 75.9]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Anthony Martial,20039.0,Center Forward,141,Manchester United,39,"['1a8387c0-d776-4703-ab65-a08cc54c966d', 'b6bc961a-fbc7-4f75-af9a-03c82a42e935']",23,,,,,,,,,,,,,,,,Manchester United,39,00:23:23.844,Ball Receipt*,True
1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2f87fc3-fc49-4aef-b466-e7f332f38dcb,2591,,,"[90.1, 73.1]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Juan Manuel Mata García,3294.0,Right Wing,141,Manchester United,39,['c97325f3-6567-474a-be06-8a2c915e40fc'],30,,,,,,,,,,,,,,,,Manchester United,39,00:23:30.248,Ball Receipt*,
1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acd293c1-6b70-423e-95a2-baa5073a7eb5,2594,,,"[88.5, 79.4]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luis Antonio Valencia Mosquera,3267.0,Right Back,141,Manchester United,39,['e5b71b6f-7ab2-494f-a03b-9f10afc1f8bb'],31,,,,,,,,,,,,,,,,Manchester United,39,00:23:31.732,Ball Receipt*,
1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9e1f027-459f-420e-ad76-495eeea3fd24,2597,,,"[71.5, 77.1]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Morgan Schneiderlin,3600.0,Left Defensive Midfield,141,Manchester United,39,['6a529538-59ab-446f-a204-28b24cdcfb78'],36,,,,,,,,,,,,,,,,Manchester United,39,00:23:36.234,Ball Receipt*,
1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391cf98a-f12f-465f-af74-04b9948e7d5c,2601,,,"[89.6, 79.0]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Juan Manuel Mata García,3294.0,Right Wing,141,Manchester United,39,['515ee169-2c14-4bee-a95c-1270ce9e3059'],41,,,,,,,,,,,,,,,,Manchester United,39,00:23:41.121,Ball Receipt*,
1678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7634089-8bff-46cd-8e1b-450678226f09,2603,,,"[91.5, 76.1]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Morgan Schneiderlin,3600.0,Left Defensive Midfield,141,Manchester United,39,['becd3779-d8a6-4a65-b28e-4a9d51e3b064'],41,,,,,,,,,,,,,,,,Manchester United,39,00:23:41.929,Ball Receipt*,
1679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60952269-afde-4971-8e5e-e056d59b743e,2606,,,"[96.9, 59.9]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Anthony Martial,20039.0,Center Forward,141,Manchester United,39,['4d97999c-ab0c-4995-bb6a-0ffa2fefa2d8'],43,,,,,,,,,,,,,,,,Manchester United,39,00:23:43.146,Ball Receipt*,
1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2aae9f1-98cd-4162-88bd-a5712057f0c5,2613,,,"[87.4, 52.3]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Bastian Schweinsteiger,18414.0,Right Defensive Midfield,141,Manchester United,39,['ce6e9a87-90f2-43e6-ae71-994f2817d861'],49,,,,,,,,,,,,,,,,Manchester United,39,00:23:49.460,Ball Receipt*,
1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249c097-5d0f-4113-ae06-79756fc865fe,2616,,,"[101.7, 21.0]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Memphis Depay,2988.0,Left Wing,141,Manchester United,39,['056ad1d7-5a7b-44f5-acd0-a7c260e32359'],55,,,,,,,,,,,,,,,,Manchester United,39,00:23:55.798,Ball Receipt*,
1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d28610a-f82e-4f55-8d31-48399a63cd0c,2619,,,"[84.4, 33.9]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Wayne Mark Rooney,3538.0,Center Attacking Midfield,141,Manchester United,39,['3a39c322-4fd5-4953-bba5-a0c262556b7d'],58,,,,,,,,,,,,,,,,Manchester United,39,00:23:58.668,Ball Receipt*,
1683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08c7834e-0e4f-4769-82a6-d61bdd04ab02,2622,,,"[110.1, 63.2]",3754008,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luis Antonio Valencia Mosquera,3267.0,Right Back,141,Manchester United,39,['3dacdbf6-e8c8-496f-98f5-673d0ad042eb'],2,,,,,,,,,,,,,,,,Manchester United,39,00:24:02.459,Ball Receipt*,
1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85057724-1917-4fed-a807-ac8753516255,2626,,,"[111.5, 43.2]",3754008,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Anthony Martial,20039.0,Center Forward,141,Manchester United,39,['64c9e3d8-72e4-413c-b693-265ec62dba28'],9,,,,,,,,,,,,,,,,Manchester United,39,00:24:09.096,Ball Receipt*,
1685,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5d1261b-186c-403a-9cb0-fc2a6faafead,2631,,,"[71.1, 62.4]",3754008,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Steven Fletcher,9554.0,Center Forward,142,Sunderland,41,['ced93669-cb79-4fcc-93ac-60bebcf0a4e3'],5,,,,,,,,,,,,,,,,Sunderland,41,00:25:05.451,Ball Receipt*,
1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56872e5e-3809-4971-a905-3e6552699487,2635,,,"[64.5, 64.0]",3754008,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yann Gérard M''Vila,4429.0,Right Center Midfield,142,Sunderland,41,['3f9d8690-ef81-4e00-ba28-bec0b6624584'],7,,,,,,,,,,,,,,,,Sunderland,41,00:25:07.145,Ball Receipt*,
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47926a4a-28c2-4582-8735-717c47e5f244,2648,,,"[34.6, 28.1]",3754008,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younes Kaboul,4746.0,Left Center Back,146,Sunderland,41,['ca7dedd2-7b26-4404-9987-028ffc77b9bf'],32,,,,,,,,,,,,,,,,Sunderland,41,00:26:32.056,Ball Receipt*,
1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bda64f35-e063-45de-a8b8-fbf323edba51,2650,,,"[33.2, 50.0]",3754008,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John O''Shea,16890.0,Right Center Back,146,Sunderland,41,['432b4472-0b20-4903-b09e-ac9f5bacab4a'],34,,,,,,,,,,,,,,,,Sunderland,41,00:26:34.072,Ball Receipt*,
1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13097d6d-854a-4f22-8fca-0b2a4e7e8675,2653,,,"[33.5, 24.8]",3754008,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younes Kaboul,4746.0,Left Center Back,146,Sunderland,41,['f412858d-a3c9-4f38-ae92-510944c0f3d2'],35,,,,,,,,,,,,,,,,Sunderland,41,00:26:35.916,Ball Receipt*,
1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eb7a84a-2a53-4f9a-a450-59158c14a8ec,2660,,,"[36.9, 51.8]",3754008,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bastian Schweinsteiger,18414.0,Right Defensive Midfield,147,Manchester United,39,"['4a29dc7a-53bc-43a5-af9d-732c439e389b', '64c5958b-be73-444a-b317-1a3bf1296e41']",49,,,,,,,,,,,,,,,,Manchester United,39,00:26:49.341,Ball Receipt*,True
1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305b50e6-e657-4477-b819-b621a2296e11,2663,,,"[13.9, 32.6]",3754008,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,147,Manchester United,39,['d85fa55c-c9b8-4b3b-9a67-94f79045aa10'],52,,,,,,,,,,,,,,,,Manchester United,39,00:26:52.745,Ball Receipt*,
1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cb2826c-9169-4b5b-a4d7-a01f2ef967f7,2666,,,"[29.5, 12.0]",3754008,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Darmian,4587.0,Left Back,147,Manchester United,39,['d13445a7-b8b6-4f82-b4c0-20a6d8f207ae'],54,,,,,,,,,,,,,,,,Manchester United,39,00:26:54.939,Ball Receipt*,
1693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d085c9c7-ab4b-4177-87f8-511745e57ee2,2670,,,"[70.7, 9.4]",3754008,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Wing,147,Manchester United,39,"['036a7185-78a9-4b5e-8bf3-b447652d3afb', '7c4e0f6c-42e7-44f4-8344-8a633f3f7420']",59,,,,,,,,,,,,,,,,Manchester United,39,00:26:59.153,Ball Receipt*,True
1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a86acdc-f04e-418c-afbf-7aacc3bf90d2,2674,,,"[62.9, 29.6]",3754008,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,147,Manchester United,39,['72d5f141-8a76-4964-9021-d6481df31e94'],2,,,,,,,,,,,,,,,,Manchester United,39,00:27:02.653,Ball Receipt*,
1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45e5e70d-5b28-4aec-b49d-8e4d018fd2b5,2676,,,"[54.5, 24.8]",3754008,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bastian Schweinsteiger,18414.0,Right Defensive Midfield,147,Manchester United,39,['da990420-846d-459f-b815-67bea0d4a438'],3,,,,,,,,,,,,,,,,Manchester United,39,00:27:03.540,Ball Receipt*,
1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93f888f3-484e-410e-87d1-407db692a177,2680,,,"[49.6, 75.0]",3754008,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,147,Manchester United,39,['10c6162c-6361-4d38-9d21-88bc1c5dfc87'],6,,,,,,,,,,,,,,,,Manchester United,39,00:27:06.843,Ball Receipt*,
1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdef2443-523b-4b54-acb9-6a9d83d8524d,2683,,,"[66.6, 79.1]",3754008,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,147,Manchester United,39,['bf4e8321-64db-4c6f-af20-8d624d1037d7'],9,,,,,,,,,,,,,,,,Manchester United,39,00:27:09.378,Ball Receipt*,
1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aeb34375-21e7-4e0c-affb-43e3b4ce2bae,2686,,,"[91.8, 72.9]",3754008,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Martial,20039.0,Center Forward,147,Manchester United,39,['4561f799-2285-472a-9cd0-5d4baef0a460'],13,,,,,,,,,,,,,,,,Manchester United,39,00:27:13.154,Ball Receipt*,
